This file contains the integrated total and net fluxes at each interface resp. layer. 
Fluxes given in [erg s^-1 cm^-2].
interface press.[10^-6bar] F_down F_up F_net F_dir delta_F_net F_net_conv F_add_heat F_intern
0 1.00000000000000000e+07 1.36419424002562929e+07 1.48110517794192396e+07 1.16910937916294672e+06 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00 3.00000000009757525e+05
1 8.65964323360065371e+06 1.15730537067897040e+07 1.36419424002562929e+07 2.06888869346658885e+06 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
2 7.49894209332455788e+06 9.81780837404407933e+06 1.15730537067898083e+07 1.75524533274572901e+06 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
3 6.49381631576211285e+06 8.32885516894930881e+06 9.81780837408127822e+06 1.48895320513196941e+06 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
4 5.62341325190349109e+06 7.06585380121086817e+06 8.32885517315267306e+06 1.26300137194180489e+06 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
5 4.86967525165863149e+06 5.99427725908028521e+06 7.06585398464143835e+06 1.07157672556115314e+06 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
6 4.21696503428582288e+06 5.08512821700522024e+06 5.99428099265834503e+06 9.09152775653124787e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
7 3.65174127254837705e+06 4.31380323309631459e+06 5.08516911990131717e+06 7.71365886805002578e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
8 3.16227766016837955e+06 3.65920097910389584e+06 4.31407637712358590e+06 6.54875398019690067e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
9 2.73841963426436111e+06 3.10288319775401056e+06 3.66042344658375205e+06 5.57540248829741497e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
10 2.37137370566165540e+06 2.62924747130053211e+06 3.10685539101088699e+06 4.77607919710354879e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
11 2.05352502645714604e+06 2.22480844251351524e+06 2.63924833090590918e+06 4.14439888392393943e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
12 1.77827941003892291e+06 1.87841067231736053e+06 2.24538933225767454e+06 3.66978659940314014e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
13 1.53992652605949179e+06 1.58094110690989136e+06 1.91464848105309950e+06 3.33707374143208144e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
14 1.33352143216332421e+06 1.32489622824178962e+06 1.63750705069597508e+06 3.12610822454185458e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
15 1.15478198468945827e+06 1.10419188945912616e+06 1.40554129089202592e+06 3.01349401432899758e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
16 9.99999999999999884e+05 9.13813683592968620e+05 1.21149073125626193e+06 2.97677047663293313e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
17 8.65964323360065464e+05 7.49973423387594172e+05 1.04914989170188573e+06 2.99176468314291560e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
18 7.49894209332455765e+05 6.10010405172047205e+05 9.13389677312047454e+05 3.03379272140000248e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
19 6.49381631576211425e+05 4.92343395445664646e+05 7.99834668544696411e+05 3.07491273099031765e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
20 5.62341325190349133e+05 3.95953364987700421e+05 7.04900200538583798e+05 3.08946835550883377e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
21 4.86967525165863044e+05 3.19672036747230508e+05 6.25593424751133542e+05 3.05921388003903034e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
22 4.21696503428582335e+05 2.57970927636880253e+05 5.61975320910513052e+05 3.04004393273632799e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
23 3.65174127254837716e+05 2.08122220210323983e+05 5.10859925268835854e+05 3.02737705058511870e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
24 3.16227766016837966e+05 1.67866537720023684e+05 4.69769588524988038e+05 3.01903050804964383e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
25 2.73841963426436123e+05 1.35375251573399582e+05 4.36724480886268662e+05 3.01349229312869080e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
26 2.37137370566165511e+05 1.09156064452188730e+05 4.10135457363008754e+05 3.00979392910820025e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
27 2.05352502645714558e+05 8.80067002030853037e+04 3.88738561911745404e+05 3.00731861708660086e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
28 1.77827941003892367e+05 7.09469994034088450e+04 3.71513640820274479e+05 3.00566641416865634e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
29 1.53992652605949261e+05 5.71904445752812171e+04 3.57645159655295138e+05 3.00454715080013906e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
30 1.33352143216332421e+05 4.60985051874512355e+04 3.46477181532680697e+05 3.00378676345229440e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
31 1.15478198468945819e+05 3.71560427664068120e+04 3.37482103506092040e+05 3.00326060739685199e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
32 9.99999999999999854e+04 2.99474439388840874e+04 3.30237601793058158e+05 3.00290157854174089e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
33 8.65964323360065755e+04 2.41360186045793816e+04 3.24401514361653593e+05 3.00265495757074212e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
34 7.49894209332456085e+04 1.94522950294729817e+04 3.19700135173781426e+05 3.00247840144308459e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
35 6.49381631576211366e+04 1.56769204471514349e+04 3.15912279564846540e+05 3.00235359117695130e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
36 5.62341325190349089e+04 1.26340594703758361e+04 3.12860590901295363e+05 3.00226531430919538e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
37 4.86967525165863044e+04 1.01816994253314642e+04 3.10401827253129042e+05 3.00220127827797551e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
38 4.21696503428582437e+04 8.20519988058229683e+03 3.08420634691369196e+05 3.00215434810786915e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
39 3.65174127254837804e+04 6.61244503895182788e+03 3.06824415435636009e+05 3.00211970396684192e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
40 3.16227766016837995e+04 5.32871387658346339e+03 3.05538119403312972e+05 3.00209405526729533e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
