This file contains the corresponding layer temperatures and pressures, and the altitude and the height of each layer.
layer   temp.[K]          press.[10^-6bar]        altitude[cm]         height.of.layer[cm]    conv.unstable?[1:yes,0:no]    conv.lapse-rate?[1:yes,0:no]    pl.eff.temp.[K]   
BOA     714.922           1e+07                   0                    not_avail.             0                             1                               269.698           
96      227.135           9823.1                  6.63536e+07          451780                 0                             0                               
97      227.1             9142.82                 6.68054e+07          451710                 0                             0                               
98      227.068           8509.65                 6.72571e+07          451648                 0                             0                               
99      227.04            7920.33                 6.77087e+07          451592                 0                             0                               
100     227.015           7371.83                 6.81603e+07          451541                 0                             0                               
101     226.992           6861.3                  6.86118e+07          451495                 0                             0                               
102     226.971           6386.14                 6.90632e+07          451454                 0                             0                               
103     226.952           5943.88                 6.95147e+07          451416                 0                             0                               
104     226.935           5532.25                 6.99661e+07          451382                 0                             0                               
105     226.92            5149.12                 7.04174e+07          451352                 0                             0                               
106     226.906           4792.53                 7.08688e+07          451325                 0                             0                               
107     226.894           4460.63                 7.13201e+07          451301                 0                             0                               
108     226.883           4151.72                 7.17714e+07          451279                 0                             0                               
109     226.873           3864.2                  7.22227e+07          451259                 0                             0                               
110     226.864           3596.59                 7.26739e+07          451241                 0                             0                               
111     226.856           3347.52                 7.31251e+07          451226                 0                             0                               
112     226.849           3115.69                 7.35764e+07          451211                 0                             0                               
113     226.843           2899.92                 7.40276e+07          451198                 0                             0                               
114     226.837           2699.09                 7.44788e+07          451187                 0                             0                               
115     226.832           2512.17                 7.49299e+07          451177                 0                             0                               
116     226.827           2338.19                 7.53811e+07          451167                 0                             0                               
117     226.823           2176.27                 7.58323e+07          451159                 0                             0                               
118     226.819           2025.55                 7.62834e+07          451152                 0                             0                               
119     226.816           1885.28                 7.67346e+07          451145                 0                             0                               
120     226.813           1754.72                 7.71857e+07          451139                 0                             0                               
121     226.81            1633.2                  7.76369e+07          451134                 0                             0                               
122     226.807           1520.09                 7.8088e+07           451129                 0                             0                               
123     226.805           1414.82                 7.85391e+07          451124                 0                             0                               
124     226.803           1316.84                 7.89902e+07          451120                 0                             0                               
125     226.802           1225.65                 7.94414e+07          451117                 0                             0                               
126     226.8             1140.77                 7.98925e+07          451114                 0                             0                               
127     226.799           1061.76                 8.03436e+07          451111                 0                             0                               
128     226.797           988.234                 8.07947e+07          451108                 0                             0                               
129     226.796           919.795                 8.12458e+07          451106                 0                             0                               
130     226.795           856.097                 8.16969e+07          451104                 0                             0                               
131     226.794           796.809                 8.2148e+07           451102                 0                             0                               
132     226.793           741.628                 8.25991e+07          451101                 0                             0                               
133     226.793           690.268                 8.30502e+07          451099                 0                             0                               
134     226.792           642.465                 8.35013e+07          451098                 0                             0                               
135     226.791           597.972                 8.39524e+07          451097                 0                             0                               
136     226.791           556.561                 8.44035e+07          451095                 0                             0                               
137     226.79            518.017                 8.48546e+07          451094                 0                             0                               
138     226.79            482.143                 8.53057e+07          451094                 0                             0                               
139     226.789           448.753                 8.57568e+07          451093                 0                             0                               
140     226.789           417.675                 8.62079e+07          451092                 0                             0                               
141     226.789           388.75                  8.6659e+07           451092                 0                             0                               
142     226.789           361.828                 8.71101e+07          451091                 0                             0                               
143     226.788           336.77                  8.75611e+07          451090                 0                             0                               
144     226.788           313.448                 8.80122e+07          451090                 0                             0                               
145     226.788           291.741                 8.84633e+07          451090                 0                             0                               
146     226.788           271.537                 8.89144e+07          451089                 0                             0                               
147     226.787           252.732                 8.93655e+07          451089                 0                             0                               
148     226.787           235.229                 8.98166e+07          451089                 0                             0                               
149     226.787           218.939                 9.02677e+07          451088                 0                             0                               
150     226.787           203.777                 9.07188e+07          451088                 0                             0                               
151     226.787           189.665                 9.11699e+07          451088                 0                             0                               
