This file contains the integrated total and net fluxes at each interface resp. layer. 
Fluxes given in [erg s^-1 cm^-2].
interface press.[10^-6bar] F_down F_up F_net F_dir delta_F_net F_net_conv F_add_heat F_intern
0 1.00000000000000000e+07 1.34577707583252732e+07 1.39895186197554097e+07 5.31747861430136487e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00 3.00000956991054001e+05
1 9.30572027202155627e+06 1.23953571395060215e+07 1.34577707604021151e+07 1.06241362089609355e+06 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
2 8.65964297811129689e+06 1.14167419844431952e+07 1.23953571610623486e+07 9.78615176619153470e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
3 8.05842152098794281e+06 1.05153838769910075e+07 1.14167421144752838e+07 9.01358237484276295e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
4 7.49894165083522815e+06 9.68512309486883506e+06 1.05153845245338734e+07 8.30261429665038362e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
5 6.97830533388841897e+06 8.92061432861824147e+06 9.68512580567672662e+06 7.64511477058485150e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
6 6.49381574099216238e+06 8.21616492611792404e+06 8.92062404349960573e+06 7.04459117381681688e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
7 6.04296327837234549e+06 7.56759490121886414e+06 8.21619523749133293e+06 6.48600336272468790e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
8 5.62341258826313820e+06 6.97010458168661222e+06 7.56767840000676177e+06 5.97573818320149556e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
9 5.23299045205415040e+06 6.41967273921597656e+06 6.97031034288654197e+06 5.50637603670565411e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
10 4.86967453329755645e+06 5.91261761144755129e+06 6.42013083063268755e+06 5.07513219185136259e+05 0.00000000000000000e+00 not_avail. 0.00000000000000000e+00 0.00000000000000000e+00
