This file contains the corresponding layer temperatures and pressures, and the altitude and the height of each layer.
layer   temp.[K]          press.[10^-6bar]        altitude[cm]         height.of.layer[cm]    conv.unstable?[1:yes,0:no]    conv.lapse-rate?[1:yes,0:no]    pl.eff.temp.[K]   
BOA     714.897           1e+07                   0                    not_avail.             0                             1                               269.698           
70      226.789           392.419                 8.65922e+07          904545                 0                             0                               
71      226.788           339.821                 8.74967e+07          904543                 0                             0                               
72      226.788           294.273                 8.84013e+07          904541                 0                             0                               
73      226.787           254.83                  8.93058e+07          904540                 0                             0                               
74      226.787           220.673                 9.02103e+07          904538                 0                             0                               
75      226.787           191.095                 9.11149e+07          904538                 0                             0                               
76      226.787           165.482                 9.20194e+07          904537                 0                             0                               
77      226.787           143.301                 9.2924e+07           904536                 0                             0                               
78      226.787           124.094                 9.38285e+07          904536                 0                             0                               
79      226.786           107.461                 9.4733e+07           904535                 0                             0                               
80      226.786           93.0572                 9.56376e+07          904535                 0                             0                               
81      226.786           80.5842                 9.65421e+07          904535                 0                             0                               
82      226.786           69.7831                 9.74466e+07          904535                 0                             0                               
83      226.786           60.4296                 9.83512e+07          904534                 0                             0                               
84      226.786           52.3299                 9.92557e+07          904534                 0                             0                               
85      226.786           45.3158                 1.0016e+08           904534                 0                             0                               
86      226.786           39.2419                 1.01065e+08          904534                 0                             0                               
87      226.786           33.9821                 1.01969e+08          904534                 0                             0                               
88      226.786           29.4273                 1.02874e+08          904534                 0                             0                               
89      226.786           25.483                  1.03778e+08          904534                 0                             0                               
90      226.786           22.0673                 1.04683e+08          904534                 0                             0                               
91      226.786           19.1095                 1.05587e+08          904534                 0                             0                               
92      226.786           16.5482                 1.06492e+08          904534                 0                             0                               
93      226.786           14.3301                 1.07397e+08          904534                 0                             0                               
94      226.786           12.4094                 1.08301e+08          904534                 0                             0                               
95      226.786           10.7461                 1.09206e+08          904534                 0                             0                               
