This file contains the integrated total and net fluxes at each interface resp. layer. 
Fluxes given in [erg s^-1 cm^-2].
interface press.[10^-6bar] F_down F_up F_net F_dir delta_F_net F_net_conv F_add_heat F_intern
61 1.53992652605949229e+03 5.72965356968979762e+01 3.00057293595596508e+05 2.99999997059899615e+05 0.00000000000000000e+00 2.51457095146179199e-08 0.00000000000000000e+00 0.00000000000000000e+00
62 1.33352143216332388e+03 4.61662451165364516e+01 3.00046163304983813e+05 2.99999997059867252e+05 0.00000000000000000e+00 2.04308889806270599e-08 0.00000000000000000e+00 0.00000000000000000e+00
63 1.15478198468945789e+03 3.71968897488396664e+01 3.00037193949588982e+05 2.99999997059840127e+05 0.00000000000000000e+00 1.51921994984149933e-08 0.00000000000000000e+00 0.00000000000000000e+00
64 9.99999999999999659e+02 2.99689168397480366e+01 3.00029965976662468e+05 2.99999997059822723e+05 0.00000000000000000e+00 1.19907781481742859e-08 0.00000000000000000e+00 0.00000000000000000e+00
65 8.65964323360065009e+02 2.41444893083516945e+01 3.00024141549116583e+05 2.99999997059808229e+05 0.00000000000000000e+00 1.02445483207702637e-08 0.00000000000000000e+00 0.00000000000000000e+00
66 7.49894209332456398e+02 1.94507114236118035e+01 3.00019447771218780e+05 2.99999997059795191e+05 0.00000000000000000e+00 7.97444954514503479e-09 0.00000000000000000e+00 0.00000000000000000e+00
67 6.49381631576211817e+02 1.56684771585583871e+01 3.00015665536943532e+05 2.99999997059784946e+05 0.00000000000000000e+00 3.25962901115417480e-09 0.00000000000000000e+00 0.00000000000000000e+00
68 5.62341325190349380e+02 1.26204408973373035e+01 3.00012617500679626e+05 2.99999997059782268e+05 0.00000000000000000e+00 2.85217538475990295e-09 0.00000000000000000e+00 0.00000000000000000e+00
69 4.86967525165863321e+02 1.01642780678276949e+01 3.00010161337847239e+05 2.99999997059779416e+05 0.00000000000000000e+00 3.89991328120231628e-09 0.00000000000000000e+00 0.00000000000000000e+00
70 4.21696503428582332e+02 8.18498832792518805e+00 3.00008182048102666e+05 2.99999997059774760e+05 0.00000000000000000e+00 3.43425199389457703e-09 0.00000000000000000e+00 0.00000000000000000e+00
71 3.65174127254837742e+02 6.58996231275784261e+00 3.00006587022082938e+05 2.99999997059770161e+05 0.00000000000000000e+00 2.73576006293296814e-09 0.00000000000000000e+00 0.00000000000000000e+00
72 3.16227766016837961e+02 5.30466891968533094e+00 3.00005301728686027e+05 2.99999997059766320e+05 0.00000000000000000e+00 2.15368345379829407e-09 0.00000000000000000e+00 0.00000000000000000e+00
73 2.73841963426436052e+02 4.26887657699056522e+00 3.00004265936340962e+05 2.99999997059763991e+05 0.00000000000000000e+00 1.33877620100975037e-09 0.00000000000000000e+00 0.00000000000000000e+00
74 2.37137370566165430e+02 3.43423496796455385e+00 3.00003431294730166e+05 2.99999997059762187e+05 0.00000000000000000e+00 7.56699591875076294e-10 0.00000000000000000e+00 0.00000000000000000e+00
75 2.05352502645714509e+02 2.76161585008810162e+00 3.00002758675611345e+05 2.99999997059761256e+05 0.00000000000000000e+00 9.89530235528945923e-10 0.00000000000000000e+00 0.00000000000000000e+00
76 1.77827941003892420e+02 2.21960539372538435e+00 3.00002216665154265e+05 2.99999997059760557e+05 0.00000000000000000e+00 6.98491930961608887e-10 0.00000000000000000e+00 0.00000000000000000e+00
77 1.53992652605949331e+02 1.78283079124395805e+00 3.00001779890550650e+05 2.99999997059759393e+05 0.00000000000000000e+00 5.82076609134674072e-10 0.00000000000000000e+00 0.00000000000000000e+00
78 1.33352143216332479e+02 1.43085006429016448e+00 3.00001427909822960e+05 2.99999997059758694e+05 0.00000000000000000e+00 5.82076609134674072e-10 0.00000000000000000e+00 0.00000000000000000e+00
79 1.15478198468945862e+02 1.14722071732576048e+00 3.00001144280475448e+05 2.99999997059758112e+05 0.00000000000000000e+00 3.49245965480804443e-10 0.00000000000000000e+00 0.00000000000000000e+00
80 1.00000000000000028e+02 9.18648881140640583e-01 3.00000915708638669e+05 2.99999997059757530e+05 0.00000000000000000e+00 4.07453626394271851e-10 0.00000000000000000e+00 0.00000000000000000e+00
81 8.65964323360065578e+01 7.34465052633775706e-01 3.00000731524809788e+05 2.99999997059757181e+05 0.00000000000000000e+00 2.91038304567337036e-10 0.00000000000000000e+00 0.00000000000000000e+00
82 7.49894209332455830e+01 5.86036263149967485e-01 3.00000583096020157e+05 2.99999997059757006e+05 0.00000000000000000e+00 2.91038304567337036e-10 0.00000000000000000e+00 0.00000000000000000e+00
83 6.49381631576211191e+01 4.66428699675715375e-01 3.00000463488456269e+05 2.99999997059756599e+05 0.00000000000000000e+00 2.91038304567337036e-10 0.00000000000000000e+00 0.00000000000000000e+00
84 5.62341325190348869e+01 3.70044477676480854e-01 3.00000367104234174e+05 2.99999997059756482e+05 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00
85 4.86967525165862867e+01 2.92371517788670987e-01 3.00000289431274112e+05 2.99999997059756308e+05 0.00000000000000000e+00 1.74622982740402222e-10 0.00000000000000000e+00 0.00000000000000000e+00
86 4.21696503428582687e+01 2.29782243567145467e-01 3.00000226841999684e+05 2.99999997059756133e+05 0.00000000000000000e+00 5.82076609134674072e-11 0.00000000000000000e+00 0.00000000000000000e+00
87 3.65174127254838012e+01 1.79342531709391184e-01 3.00000176402287674e+05 2.99999997059755959e+05 0.00000000000000000e+00 4.65661287307739258e-10 0.00000000000000000e+00 0.00000000000000000e+00
88 3.16227766016838139e+01 1.38697935019068824e-01 3.00000135757690819e+05 2.99999997059755784e+05 0.00000000000000000e+00 1.74622982740402222e-10 0.00000000000000000e+00 0.00000000000000000e+00
89 2.73841963426436266e+01 1.05943738976278998e-01 3.00000103003494442e+05 2.99999997059755493e+05 0.00000000000000000e+00 -1.16415321826934814e-10 0.00000000000000000e+00 0.00000000000000000e+00
90 2.37137370566165622e+01 7.95494132468629878e-02 3.00000076609168784e+05 2.99999997059755551e+05 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00
