This file contains the corresponding layer temperatures and pressures, and the altitude and the height of each layer.
layer   temp.[K]          press.[10^-6bar]        altitude[cm]         height.of.layer[cm]    conv.unstable?[1:yes,0:no]    conv.lapse-rate?[1:yes,0:no]    pl.eff.temp.[K]   
BOA     563.157           1e+07                   0                    not_avail.             not_calculated                not_calculated                  269.698           
66      226.793           697.831                 8.00287e+07          904560                 not_calculated                not_calculated                  
67      226.791           604.296                 8.09333e+07          904555                 not_calculated                not_calculated                  
68      226.79            523.299                 8.18378e+07          904551                 not_calculated                not_calculated                  
69      226.79            453.158                 8.27424e+07          904548                 not_calculated                not_calculated                  
70      226.789           392.419                 8.36469e+07          904545                 not_calculated                not_calculated                  
71      226.788           339.821                 8.45515e+07          904543                 not_calculated                not_calculated                  
72      226.788           294.273                 8.5456e+07           904541                 not_calculated                not_calculated                  
73      226.788           254.83                  8.63606e+07          904540                 not_calculated                not_calculated                  
74      226.787           220.673                 8.72651e+07          904538                 not_calculated                not_calculated                  
75      226.787           191.095                 8.81696e+07          904538                 not_calculated                not_calculated                  
76      226.787           165.482                 8.90742e+07          904537                 not_calculated                not_calculated                  
77      226.787           143.301                 8.99787e+07          904536                 not_calculated                not_calculated                  
78      226.787           124.094                 9.08833e+07          904536                 not_calculated                not_calculated                  
79      226.786           107.461                 9.17878e+07          904535                 not_calculated                not_calculated                  
80      226.786           93.0572                 9.26923e+07          904535                 not_calculated                not_calculated                  
81      226.786           80.5842                 9.35969e+07          904535                 not_calculated                not_calculated                  
82      226.786           69.7831                 9.45014e+07          904535                 not_calculated                not_calculated                  
83      226.786           60.4296                 9.54059e+07          904534                 not_calculated                not_calculated                  
84      226.786           52.3299                 9.63105e+07          904534                 not_calculated                not_calculated                  
85      226.786           45.3158                 9.7215e+07           904534                 not_calculated                not_calculated                  
86      226.786           39.2419                 9.81195e+07          904534                 not_calculated                not_calculated                  
87      226.786           33.9821                 9.90241e+07          904534                 not_calculated                not_calculated                  
88      226.786           29.4273                 9.99286e+07          904534                 not_calculated                not_calculated                  
89      226.786           25.483                  1.00833e+08          904534                 not_calculated                not_calculated                  
90      226.786           22.0673                 1.01738e+08          904534                 not_calculated                not_calculated                  
91      226.786           19.1095                 1.02642e+08          904534                 not_calculated                not_calculated                  
92      226.786           16.5482                 1.03547e+08          904534                 not_calculated                not_calculated                  
93      226.786           14.3301                 1.04451e+08          904534                 not_calculated                not_calculated                  
94      226.786           12.4094                 1.05356e+08          904534                 not_calculated                not_calculated                  
95      226.786           10.7461                 1.0626e+08           904534                 not_calculated                not_calculated                  
